corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,company_name,text,text_len,revenue,revenue_qoq,revenue_prev_year,revenue_yoy,op_profit,op_profit_qoq,op_profit_prev_year,op_profit_yoy,net_income,net_income_qoq,net_income_yoy,period_year,quarter,unit,consolidated,is_preliminary,text_length,ni_turn,op_turn,revenue_turn,ret_1d,ret_3d,ret_5d,car_1d,car_3d,car_5d,pre_vol_20d,volume_ratio,pre_close,disc_date,disc_year,disc_month,disc_dow,surprise_dir,surprise_mag,beat_qoq,rev_profit_diverge,revenue_eok,mcar_1d,mcar_3d,mcar_5d,sentiment,pos_words,neg_words,sentiment_label,avg_sentence_len,num_count,quarter_inferred,is_consolidated,has_turnaround,rev_profit_div,is_q1,is_q2,is_q3,finbert_score,finbert_neg,finbert_neu,finbert_pos,finbert_label,finbert_tercile
00413046,셀트리온,068270,Y,연결재무제표기준영업(잠정)실적(공정공시),20201109800276,셀트리온,20201109,유,셀트리온,"셀트리온/연결재무제표기준영업(잠정)실적(공정공시)/(2020.11.09)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2020.3Q) (2020.2Q) (2019.3Q) 매출액 당해실적 548,771 428,799 +27.98 289,055 +89.85 누계실적 1,350,418 - - 745,733 +81.09 영업이익 당해실적 245,274 181,842 +34.88 103,149 +137.79 누계실적 547,357 - - 263,867 +107.44 법인세비용차감전계속사업이익 당해실적 230,978 180,588 +27.90 106,788 +116.30 누계실적 549,997 - - 273,900 +100.80 당기순이익 당해실적 175,820 138,608 +26.85 61,595 +185.45 누계실적 419,720 - - 202,908 +106.85 지배기업 소유주지분 순이익 당해실적 170,687 138,093 +23.60 61,434 +177.84 누계실적 413,717 - - 202,566 +104.24 - - - - - - 2. 정보제공내역 정보제공자 (주)셀트리온 IR팀 정보제공대상자 국내외 투자자 및 언론사 등 정보제공(예정)일시 2020-11-09 행사명(장소) - 3. 연락처(관련부서/전화번호) IR팀(1661-8722) 4. 기타 투자판단과 관련한 중요사항 1. 상기 영업실적은 (주)셀트리온 연결재무제표 기준입니다. 2. 상기 실적내용은 당사의 내부결산자료이며, 향후 외부감사인의 검토결과 등에 따라 변경될 수 있습니다. 3. 기타 자세한 사항은 당사 홈페이지(https://www.celltrion.com) 내 IR자료(국/영문)를 참고하여 주시기 바랍니다. ※ 관련공시 -",973,548771.0,27.98,289055.0,89.85,245274.0,34.88,103149.0,137.79,175820.0,26.85,185.45,,,million_won,True,1,973.0,,,,2.7032,6.8472,4.5048,2.7032,6.8472,4.5048,2.8506,1.12,237015.0,2020-11-09,2020,11,0,positive,large_pos,1,0,5487.71,1.4328,3.9766,1.303,1.0,1,0,positive,31.066666666666666,102,Q3,1,0,0,0,0,1,0.6607677340507507,0.08572649210691452,0.16777922213077545,0.7464942336082458,positive,top
00413046,셀트리온,068270,Y,영업(잠정)실적(공정공시),20200807800352,셀트리온,20200807,유,셀트리온,"셀트리온/영업(잠정)실적(공정공시)/(2020.08.07)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2020.2Q) (2020.1Q) (2019.2Q) 매출액 당해실적 404,274 345,694 +16.95 196,824 +105.40 누계실적 749,968 - - 388,331 +93.13 영업이익 당해실적 189,518 126,206 +50.17 78,608 +141.09 누계실적 315,724 - - 154,464 +104.40 법인세비용차감전계속사업이익 당해실적 186,125 148,705 +25.16 82,172 +126.51 누계실적 334,830 - - 164,110 +104.03 당기순이익 당해실적 143,507 113,627 +26.30 75,547 +89.96 누계실적 257,134 - - 138,732 +85.35 - - - - - - 2. 정보제공내역 정보제공자 (주)셀트리온 IR팀 정보제공대상자 국내외 투자자 및 언론사 등 정보제공(예정)일시 2020-08-07 행사명(장소) - 3. 연락처(관련부서/전화번호) IR팀(1661-8722) 4. 기타 투자판단과 관련한 중요사항 1. 상기 영업실적은 (주)셀트리온 별도재무제표 기준입니다. 2. 상기 실적내용은 당사의 내부결산자료이며, 향후 외부감사인의 검토결과 등에 따라 변경될 수 있습니다. 3. 기타 자세한 사항은 당사 홈페이지(https://www.celltrion.com) 내 IR자료(국/영문)를 참고하여 주시기 바랍니다. ※ 관련공시 -",849,404274.0,16.95,196824.0,105.4,189518.0,50.17,78608.0,141.09,143507.0,26.3,89.96,,,million_won,False,1,849.0,,,,1.1249,0.9641,-0.8041,1.1249,0.9641,-0.8041,2.1002,0.9,265629.0,2020-08-07,2020,8,4,positive,large_pos,1,0,4042.74,0.7381,-2.2827,-4.856,1.0,1,0,positive,30.037037037037038,85,Q2,0,0,0,0,1,0,0.05908028036355972,0.04517266899347305,0.8505743741989136,0.10425294935703278,neutral,bottom
00413046,셀트리온,068270,Y,연결재무제표기준영업(잠정)실적(공정공시),20200807800350,셀트리온,20200807,유,셀트리온,"셀트리온/연결재무제표기준영업(잠정)실적(공정공시)/(2020.08.07)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2020.2Q) (2020.1Q) (2019.2Q) 매출액 당해실적 428,799 372,847 +15.01 234,975 +82.49 누계실적 801,646 - - 456,678 +75.54 영업이익 당해실적 181,842 120,241 +51.23 83,362 +118.14 누계실적 302,083 - - 160,718 +87.96 법인세비용차감전계속사업이익 당해실적 180,588 138,432 +30.45 85,707 +110.70 누계실적 319,020 - - 167,112 +90.90 당기순이익 당해실적 138,608 105,292 +31.64 78,291 +77.04 누계실적 243,900 - - 141,312 +72.60 지배기업 소유주지분 순이익 당해실적 138,093 104,938 +31.59 77,205 +78.87 누계실적 243,031 - - 141,132 +72.20 - - - - - - 2. 정보제공내역 정보제공자 (주)셀트리온 IR팀 정보제공대상자 국내외 투자자 및 언론사 등 정보제공(예정)일시 2020-08-07 행사명(장소) - 3. 연락처(관련부서/전화번호) IR팀(1661-8722) 4. 기타 투자판단과 관련한 중요사항 1. 상기 영업실적은 (주)셀트리온 연결재무제표 기준입니다. 2. 상기 실적내용은 당사의 내부결산자료이며, 향후 외부감사인의 검토결과 등에 따라 변경될 수 있습니다. 3. 기타 자세한 사항은 당사 홈페이지(https://www.celltrion.com) 내 IR자료(국/영문)를 참고하여 주시기 바랍니다. ※ 관련공시 -",963,428799.0,15.01,234975.0,82.49,181842.0,51.23,83362.0,118.14,138608.0,31.64,77.04,,,million_won,True,1,963.0,,,,1.1249,0.9641,-0.8041,1.1249,0.9641,-0.8041,2.1002,0.9,265629.0,2020-08-07,2020,8,4,positive,large_pos,1,0,4287.99,0.7381,-2.2827,-4.856,1.0,1,0,positive,30.733333333333334,101,Q2,1,0,0,0,1,0,0.6833836436271667,0.09284483641386032,0.13092663884162903,0.7762284874916077,positive,top
00413046,셀트리온,068270,Y,영업(잠정)실적(공정공시),20200508800370,셀트리온,20200508,유,셀트리온,"셀트리온/영업(잠정)실적(공정공시)/(2020.05.08)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2020.1Q) (2019.4Q) (2019.1Q) 매출액 당해실적 345,694 345,357 +0.10 191,507 +80.51 누계실적 345,694 - - 191,507 +80.51 영업이익 당해실적 126,206 107,217 +17.71 75,856 +66.38 누계실적 126,206 - - 75,856 +66.38 법인세비용차감전계속사업이익 당해실적 148,705 97,598 +52.36 81,939 +81.48 누계실적 148,705 - - 81,939 +81.48 당기순이익 당해실적 113,627 88,036 +29.07 63,185 +79.83 누계실적 113,627 - - 63,185 +79.83 - - - - - - 2. 정보제공내역 정보제공자 (주)셀트리온 IR팀 정보제공대상자 국내외 투자자 및 언론사 등 정보제공(예정)일시 2020-05-08 행사명(장소) - 3. 연락처(관련부서/전화번호) IR팀(1661-8722) 4. 기타 투자판단과 관련한 중요사항 1. 상기 영업실적은 (주)셀트리온 별도재무제표 기준입니다. 2. 상기 실적내용은 당사의 내부결산자료이며, 향후 외부감사인의 검토결과 등에 따라 변경될 수 있습니다. 3. 기타 자세한 사항은 당사 홈페이지(https://www.celltrion.com) 내 IR자료(국/영문)를 참고하여 주시기 바랍니다. ※ 관련공시 -",838,345694.0,0.1,191507.0,80.51,126206.0,17.71,75856.0,66.38,113627.0,29.07,79.83,,,million_won,False,1,838.0,,,,3.1864,3.4315,6.3729,3.1864,3.4315,6.3729,1.4734,0.69,174238.0,2020-05-08,2020,5,4,positive,large_pos,1,0,3456.94,2.2941,3.7654,6.5621,1.0,1,0,positive,29.62962962962963,85,Q1,0,0,0,1,0,0,0.06801767647266388,0.044493418186903,0.8429955244064331,0.11251109093427658,neutral,bottom
00413046,셀트리온,068270,Y,연결재무제표기준영업(잠정)실적(공정공시),20200508800366,셀트리온,20200508,유,셀트리온,"셀트리온/연결재무제표기준영업(잠정)실적(공정공시)/(2020.05.08)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2020.1Q) (2019.4Q) (2019.1Q) 매출액 당해실적 372,847 382,727 -2.58 221,704 +68.17 누계실적 372,847 - - 221,704 +68.17 영업이익 당해실적 120,241 114,192 +5.30 77,356 +55.44 누계실적 120,241 - - 77,356 +55.44 법인세비용차감전계속사업이익 당해실적 138,432 104,657 +32.27 81,406 +70.05 누계실적 138,432 - - 81,406 +70.05 당기순이익 당해실적 105,292 95,062 +10.76 63,021 +67.07 누계실적 105,292 - - 63,021 +67.07 지배기업 소유주지분 순이익 당해실적 104,938 94,991 +10.47 63,927 +64.15 누계실적 104,938 - - 63,927 +64.15 - - - - - - 2. 정보제공내역 정보제공자 (주)셀트리온 IR팀 정보제공대상자 국내외 투자자 및 언론사 등 정보제공(예정)일시 2020-05-08 행사명(장소) - 3. 연락처(관련부서/전화번호) IR팀(1661-8722) 4. 기타 투자판단과 관련한 중요사항 1. 상기 영업실적은 (주)셀트리온 연결재무제표 기준입니다. 2. 상기 실적내용은 당사의 내부결산자료이며, 향후 외부감사인의 검토결과 등에 따라 변경될 수 있습니다. 3. 기타 자세한 사항은 당사 홈페이지(https://www.celltrion.com) 내 IR자료(국/영문)를 참고하여 주시기 바랍니다. ※ 관련공시 -",953,372847.0,-2.58,221704.0,68.17,120241.0,5.3,77356.0,55.44,105292.0,10.76,67.07,,,million_won,True,1,953.0,,,,3.1864,3.4315,6.3729,3.1864,3.4315,6.3729,1.4734,0.69,174238.0,2020-05-08,2020,5,4,positive,large_pos,1,0,3728.47,2.2941,3.7654,6.5621,1.0,1,0,positive,30.4,101,Q1,1,0,0,1,0,0,0.7000508308410645,0.09143134951591492,0.11708644032478333,0.7914822101593018,positive,top
00413046,셀트리온,068270,Y,영업(잠정)실적(공정공시),20200219800385,셀트리온,20200219,유,셀트리온,"셀트리온/영업(잠정)실적(공정공시)/(2020.02.19)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2019.4Q) (2019.3Q) (2018.4Q) 매출액 당해실적 345,357 248,182 +39.15 210,974 +63.70 누계실적 981,870 - - 861,884 +13.92 영업이익 당해실적 107,217 98,237 +9.14 39,595 +170.78 누계실적 359,918 - - 334,976 +7.45 법인세비용차감전계속사업이익 당해실적 97,598 103,925 -6.09 42,473 +129.79 누계실적 365,633 - - 312,275 +17.09 당기순이익 당해실적 88,036 59,513 +47.93 42,909 +105.17 누계실적 286,281 - - 254,361 +12.55 - - - - - - 2. 정보제공내역 정보제공자 (주)셀트리온 IR팀 정보제공대상자 국내외 투자자 및 언론사 등 정보제공(예정)일시 2020-02-19 행사명(장소) - 3. 연락처(관련부서/전화번호) IR팀(1661-8722) 4. 기타 투자판단과 관련한 중요사항 1. 상기 영업실적은 (주)셀트리온 별도재무제표 기준입니다. 2. 상기 실적내용은 당사의 내부결산자료이며, 향후 외부감사인의 검토결과 등에 따라 변경될 수 있습니다. 3. 기타 자세한 사항은 당사 홈페이지(https://www.celltrion.com) 내 IR자료(국/영문)를 참고하여 주시기 바랍니다. ※ 관련공시 -",840,345357.0,39.15,210974.0,63.7,107217.0,9.14,39595.0,170.78,88036.0,47.93,105.17,,,million_won,False,1,840.0,,,,-1.6264,-4.0652,-6.5045,-1.6264,-4.0652,-6.5045,1.8919,1.24,157583.0,2020-02-19,2020,2,2,positive,large_pos,1,0,3453.57,-1.6926,-1.9809,-1.7388,1.0,1,0,positive,29.703703703703702,85,Q4,0,0,0,0,0,0,0.11829405277967453,0.05375274270772934,0.774200439453125,0.17204679548740387,neutral,bottom
00413046,셀트리온,068270,Y,연결재무제표기준영업(잠정)실적(공정공시),20200219800376,셀트리온,20200219,유,셀트리온,"셀트리온/연결재무제표기준영업(잠정)실적(공정공시)/(2020.02.19)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2019.4Q) (2019.3Q) (2018.4Q) 매출액 당해실적 382,727 289,055 +32.41 242,551 +57.79 누계실적 1,128,460 - - 982,075 +14.91 영업이익 당해실적 114,192 103,149 +10.71 43,997 +159.54 누계실적 378,059 - - 338,695 +11.62 법인세비용차감전계속사업이익 당해실적 104,657 106,788 -2.00 42,802 +144.51 누계실적 378,557 - - 317,726 +19.15 당기순이익 당해실적 95,061 61,595 +54.33 37,342 +154.57 누계실적 297,969 - - 253,563 +17.51 지배기업 소유주지분 순이익 당해실적 95,032 61,434 +54.69 43,964 +116.16 누계실적 297,598 - - 261,842 +13.66 - - - - - - 2. 정보제공내역 정보제공자 (주)셀트리온 IR팀 정보제공대상자 국내외 투자자 및 언론사 등 정보제공(예정)일시 2020-02-19 행사명(장소) - 3. 연락처(관련부서/전화번호) IR팀(1661-8722) 4. 기타 투자판단과 관련한 중요사항 1. 상기 영업실적은 (주)셀트리온 연결재무제표 기준입니다. 2. 상기 실적내용은 당사의 내부결산자료이며, 향후 외부감사인의 검토결과 등에 따라 변경될 수 있습니다. 3. 기타 자세한 사항은 당사 홈페이지(https://www.celltrion.com) 내 IR자료(국/영문)를 참고하여 주시기 바랍니다. ※ 관련공시 -",962,382727.0,32.41,242551.0,57.79,114192.0,10.71,43997.0,159.54,95061.0,54.33,154.57,,,million_won,True,1,962.0,,,,-1.6264,-4.0652,-6.5045,-1.6264,-4.0652,-6.5045,1.8919,1.24,157583.0,2020-02-19,2020,2,2,positive,large_pos,1,0,3827.27,-1.6926,-1.9809,-1.7388,1.0,1,0,positive,30.7,102,Q4,1,0,0,0,0,0,0.6487718224525452,0.08964888751506805,0.17193038761615753,0.7384207248687744,positive,top
00688996,KB금융,105560,Y,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              ,20260205800658,KB금융,20260205,유,KB금융,"KB금융/연결재무제표기준영업(잠정)실적(공정공시)/(2026.02.05)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) 자회사인 KB증권 의 주요경영사항신고 실적기간 당기실적 2025-10-01 ~ 2025-12-31 전기실적 2025-07-01 ~ 2025-09-30 전년동기실적 2024-10-01 ~ 2024-12-31 당기누계실적 2025-01-01 ~ 2025-12-31 전년동기누적실적 2024-01-01 ~ 2024-12-31 ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비 전년동기실적 전년동기대비 2025년 4/4분기 (2025.10.1~2025.12.31) 2025년 3/4분기 (2025.7.1~2025.9.30) 증감율(%) 흑자적자전환여부 2024년 4/4분기 (2024.10.1~2024.12.31) 증감율(%) 흑자적자전환여부 매출액 당해실적 5,196,935 2,746,467 89.22 - 2,757,448 88.47 - 누계실적 14,148,226 - - - 10,832,031 30.61 - 영업이익 당해실적 243,652 225,265 8.16 - 45,312 437.72 - 누계실적 911,571 - - - 780,786 16.75 - 법인세비용차감전계속사업이익 당해실적 232,983 213,388 9.18 - 38,336 507.74 - 누계실적 906,891 - - - 748,633 21.14 - 당기순이익 당해실적 179,958 160,067 12.43 - 37,745 376.77 - 누계실적 682,386 - - - 590,361 15.59 - 지배기업 소유주지분 순이익 당해실적 178,968 159,172 12.44 - 40,259 344.54 - 누계실적 679,737 - - - 591,153 14.98 - - - - - - - - - 2. 정보제공내역 정보제공자 KB금융지주 IR부 정보제공대상자 기관투자자, 애널리스트, 일반투자자 등 정보제공(예정)일자 2026년 2월 5일 정보제공(예정)시간 16:00 행사명(장소) KB금융그룹 2025년도 실적발표회 3. 연락처 관련부서 IR부 전화번호 02-2073-7807 4. 기타 투자판단과 관련한 중요사항 - 상기 실적은 한국채택국제회계기준을 적용한 연결결산 기준이며, 독립된 감사인의 감사가 완료되지 않은 상태에서 작성된 것으로 수치 중 일부가 회계감사 과정에서 변경될 수 있습니다. - 상기 ""1.연결실적내용""의 매출액 항목은 재무제표상 영업수익 수치를 기재하였습니다. - 상기 ""1.연결실적내용""은 KB증권이 작성한 연결재무제표 기준이고, 상기 ""KB금융그룹 2025년도 실적발표회""에서 발표될 KB증권의 실적은 그룹 연결재무제표 기준으로 양 실적 수치에 차이가 있을 수 있음을 참고하시기 바랍니다. * 자회사의 주요경영사항에 관한 공시 - 자회사명: KB증권 - 자산총액비중: 11.21%(2024년 결산 기준) ※ 관련공시 2026-01-21 기업설명회(IR) 개최(안내공시) 2026-01-21 결산실적공시 예고(안내공시)",1546,5196935.0,89.22,2757448.0,88.47,243652.0,8.16,45312.0,437.72,179958.0,12.43,376.77,2025.0,Q4,million_won,True,1,1546.0,,,,-1.8297,6.5447,15.7635,-1.8297,6.5447,15.7635,2.2455,1.02,142100.0,2026-02-05,2026,2,3,positive,large_pos,1,0,51969.35,2.0341,7.9049,16.0728,0.0,2,2,neutral,45.21212121212121,170,Q4,1,0,0,0,0,0,0.3481319546699524,0.06799858808517456,0.5158708691596985,0.41613054275512695,positive,middle
00688996,KB금융,105560,Y,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              ,20260205800669,KB금융,20260205,유,KB금융,"KB금융/연결재무제표기준영업(잠정)실적(공정공시)/(2026.02.05)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) 자회사인 국민은행 의 주요경영사항신고 실적기간 당기실적 2025-10-01 ~ 2025-12-31 전기실적 2025-07-01 ~ 2025-09-30 전년동기실적 2024-10-01 ~ 2024-12-31 당기누계실적 2025-01-01 ~ 2025-12-31 전년동기누적실적 2024-01-01 ~ 2024-12-31 ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비 전년동기실적 전년동기대비 2025년 4/4분기 (2025.10.1~2025.12.31) 2025년 3/4분기 (2025.7.1~2025.9.30) 증감율(%) 흑자적자전환여부 2024년 4/4분기 (2024.10.1~2024.12.31) 증감율(%) 흑자적자전환여부 매출액 당해실적 11,102,884 6,444,666 72.28 - 17,400,343 -36.19 - 누계실적 42,528,587 - - - 51,497,328 -17.42 - 영업이익 당해실적 1,215,123 1,573,852 -22.79 - 946,716 28.35 - 누계실적 5,734,309 - - - 5,398,865 6.21 - 법인세비용차감전계속사업이익 당해실적 838,574 1,578,930 -46.89 - 871,999 -3.83 - 누계실적 5,328,752 - - - 4,445,298 19.87 - 당기순이익 당해실적 489,463 1,175,328 -58.36 - 612,944 -20.15 - 누계실적 3,834,631 - - - 3,151,402 21.68 - 지배기업 소유주지분 순이익 당해실적 497,430 1,176,943 -57.74 - 633,869 -21.52 - 누계실적 3,861,978 - - - 3,251,759 18.77 - - - - - - - - - 2. 정보제공내역 정보제공자 KB금융지주 IR부 정보제공대상자 기관투자자, 애널리스트, 일반투자자 등 정보제공(예정)일자 2026년 2월 5일 정보제공(예정)시간 16:00 행사명(장소) KB금융그룹 2025년도 실적발표회 3. 연락처 관련부서 IR부 전화번호 02-2073-7807 4. 기타 투자판단과 관련한 중요사항 - 상기 실적은 한국채택국제회계기준을 적용한 연결결산기준이며, 당기 실적은 독립된 감사인의 감사가 완료되지 않은 상태에서 작성된 것으로 수치 중 일부가 회계감사 과정에서 변경될수 있습니다. - 상기 '1. 연결실적 내용'의 매출액 항목은 이자수익, 수수료수익, 당기손익-공정가치측정금융상품수익, 기타영업수익을 합한 수치를 기재하였습니다. * 자회사의 주요경영사항에 관한 공시 - 자회사명: 국민은행 - 자산총액비중: 49.73%(2024년 결산기준) ※ 관련공시 2026-01-21 기업설명회(IR) 개최(안내공시) 2026-01-21 결산실적공시 예고(안내공시)",1491,11102884.0,72.28,17400343.0,-36.19,1215123.0,-22.79,946716.0,28.35,489463.0,-58.36,-20.15,2025.0,Q4,million_won,True,1,1491.0,,,,-1.8297,6.5447,15.7635,-1.8297,6.5447,15.7635,2.2455,1.02,142100.0,2026-02-05,2026,2,3,positive,med_pos,0,1,111028.84,2.0341,7.9049,16.0728,0.0,2,2,neutral,46.41935483870968,181,Q4,1,0,1,0,0,0,0.31486746668815613,0.06840727478265762,0.5483180284500122,0.38327473402023315,positive,middle
00688996,KB금융,105560,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20260205800646,KB금융,20260205,유,KB금융,"KB금융/연결재무제표기준영업(잠정)실적(공정공시)/(2026.02.05)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) 실적기간 당기실적 2025-10-01 ~ 2025-12-31 전기실적 2025-07-01 ~ 2025-09-30 전년동기실적 2024-10-01 ~ 2024-12-31 당기누계실적 2025-01-01 ~ 2025-12-31 전년동기누적실적 2024-01-01 ~ 2024-12-31 ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비 전년동기실적 전년동기대비 2025년 4/4분기 (2025.10.1~2025.12.31) 2025년 3/4분기 (2025.7.1~2025.9.30) 증감율(%) 흑자적자전환여부 2024년 4/4분기 (2024.10.1~2024.12.31) 증감율(%) 흑자적자전환여부 매출액 당해실적 22,461,380 14,972,327 50.02 - 26,467,245 -15.14 - 누계실적 81,378,164 - - - 85,214,124 -4.50 - 영업이익 당해실적 1,770,255 2,334,990 -24.19 - 1,031,562 71.61 - 누계실적 8,531,244 - - - 8,045,261 6.04 - 법인세비용차감전계속사업이익 당해실적 1,285,499 2,261,433 -43.16 - 925,929 38.83 - 누계실적 8,196,679 - - - 6,985,247 17.34 - 당기순이익 당해실적 748,597 1,655,228 -54.77 - 659,828 13.45 - 누계실적 5,850,527 - - - 5,028,606 16.34 - 지배기업 소유주지분 순이익 당해실적 721,241 1,686,040 -57.22 - 684,072 5.43 - 누계실적 5,842,974 - - - 5,078,221 15.06 - - - - - - - - - 2. 정보제공내역 정보제공자 KB금융지주 IR부 정보제공대상자 기관투자자,애널리스트,일반투자자 등 정보제공(예정)일자 2026년 2월 5일 정보제공(예정)시간 16:00 행사명(장소) KB금융그룹 2025년도 실적발표회 3. 연락처 관련부서 IR부 전화번호 02-2073-7807 4. 기타 투자판단과 관련한 중요사항 - 상기 실적은 한국채택국제회계기준을 적용한 연결결산 기준이며, 독립된 감사인의 감사가 완료되지 않은 상태에서 작성된 것으로 수치 중 일부가 회계감사 과정에서 변경될 수 있습니다. - 상기 ""1.연결실적내용""의 매출액 항목은 이자수익, 수수료수익, 보험수익, 재보험수익, 당기손익-공정가치 측정 금융상품 수익, 기타보험금융수익, 기타영업수익을 합한 수치를 기재하였습니다. ※ 관련공시 2026-01-21 기업설명회(IR) 개최(안내공시) 2026-01-21 결산실적공시 예고(안내공시)",1425,22461380.0,50.02,26467245.0,-15.14,1770255.0,-24.19,1031562.0,71.61,748597.0,-54.77,13.45,2025.0,Q4,million_won,True,1,1425.0,,,,-1.8297,6.5447,15.7635,-1.8297,6.5447,15.7635,2.2455,1.02,142100.0,2026-02-05,2026,2,3,positive,large_pos,0,1,224613.8,2.0341,7.9049,16.0728,0.0,2,2,neutral,45.8,180,Q4,1,0,1,0,0,0,0.3592036962509155,0.08465580642223358,0.4714846611022949,0.4438595175743103,positive,middle
